img_idx,cat_idx,hallucination,is_positive,cat_name,dice_ce,dice,focal,l2,scaled_dice_ce,scaled_dice,scaled_focal,scaled_l2
158,1,False,True,cow,1.715790867805481,0.9666107296943665,0.21068844199180603,0.027801737189292908,1.6211013793945312,0.8938513398170471,0.20294269919395447,0.05707031115889549
159,0,True,True,train,1.4465428590774536,0.7160618305206299,0.1995338797569275,0.05568622425198555,1.1206172704696655,0.4184895157814026,0.190226212143898,0.07716308534145355
159,1,False,True,horse,1.4970853328704834,0.7550064325332642,0.2068438082933426,0.03723834455013275,1.1208164691925049,0.41330885887145996,0.19215160608291626,0.05389160290360451
159,2,False,True,person,1.636134386062622,0.8861363530158997,0.21104960143566132,0.0327732190489769,1.4175177812576294,0.6938419342041016,0.20175600051879883,0.06403808295726776
160,0,False,True,person,1.4855964183807373,0.7580173015594482,0.19753047823905945,0.10660330951213837,1.4623656272888184,0.7563595175743103,0.18855363130569458,0.15437600016593933
160,1,False,True,bench,1.565929651260376,0.8105562329292297,0.21630209684371948,0.0834822729229927,1.5381500720977783,0.7941805124282837,0.22020891308784485,0.16048799455165863
160,2,False,True,chair,1.7593445777893066,0.981421709060669,0.230488583445549,0.049382541328668594,1.7551593780517578,0.9819692969322205,0.24172808229923248,0.13419200479984283
161,0,False,True,laptop,1.5563939809799194,0.8205796480178833,0.20164239406585693,0.061148520559072495,1.6567836999893188,0.9503374695777893,0.1850442737340927,0.09315674006938934
161,1,False,True,wine glass,1.6499946117401123,0.9143729209899902,0.20063665509223938,0.01476313266903162,1.202675223350525,0.5034152865409851,0.1797267347574234,0.014394531026482582
162,0,False,True,surfboard,1.4603395462036133,0.7250000834465027,0.20389288663864136,0.03999274969100952,1.3512187004089355,0.6047350168228149,0.22513459622859955,0.11279849708080292
162,1,False,True,handbag,1.3305211067199707,0.6230210065841675,0.18436072766780853,0.021110758185386658,1.0106818675994873,0.311201274394989,0.18512266874313354,0.0335875079035759
162,2,False,True,chair,1.5819714069366455,0.8547791242599487,0.19661268591880798,0.029820527881383896,1.5360164642333984,0.8153284788131714,0.19800296425819397,0.06325291842222214
163,0,False,True,sheep,1.4883968830108643,0.7640722393989563,0.1944246143102646,0.016476020216941833,1.1150882244110107,0.41249769926071167,0.1846674084663391,0.027011999860405922
164,0,False,True,person,1.478057861328125,0.796511173248291,0.16833795607089996,0.3833462595939636,1.6554639339447021,0.9606796503067017,0.17639507353305817,0.4832739233970642
164,1,False,True,tie,1.6392579078674316,0.8573572039604187,0.23597651720046997,0.09029556065797806,1.6546494960784912,0.8227728605270386,0.29654964804649353,0.2686425745487213
164,2,False,True,cell phone,1.6308499574661255,0.8764538764953613,0.21587882936000824,0.04168897122144699,1.524446725845337,0.7710671424865723,0.22737552225589752,0.10684814304113388
165,0,False,True,chair,1.5003652572631836,0.7536152601242065,0.21021978557109833,0.04457676410675049,1.1846137046813965,0.46691107749938965,0.20178037881851196,0.07649657875299454
165,1,False,True,vase,1.6364266872406006,0.898058295249939,0.2029280811548233,0.020755555480718613,1.3508012294769287,0.6424166560173035,0.18784408271312714,0.03255371004343033
165,2,False,True,book,1.701448678970337,0.9379145503044128,0.21979404985904694,0.03259984031319618,1.538214921951294,0.8061814904212952,0.20784233510494232,0.06769286841154099
166,0,False,True,dog,1.3397936820983887,0.6409826278686523,0.17860813438892365,0.057849012315273285,1.2452319860458374,0.5563399791717529,0.17531897127628326,0.08195556700229645
166,1,False,True,car,1.43809974193573,0.7139204144477844,0.19534234702587128,0.036809250712394714,1.1411055326461792,0.43050283193588257,0.19543220102787018,0.06343505531549454
166,2,False,True,frisbee,1.516531229019165,0.8023636937141418,0.18754251301288605,0.010328411124646664,1.281299352645874,0.577406108379364,0.18386222422122955,0.022336425259709358
167,0,False,True,giraffe,1.4722193479537964,0.7581050395965576,0.1878475844860077,0.08938591927289963,1.5730030536651611,0.8722540140151978,0.18146651983261108,0.1340479999780655
168,0,False,True,zebra,1.4423282146453857,0.7381396293640137,0.18347465991973877,0.2084788680076599,1.6299614906311035,0.9267386794090271,0.183930441737175,0.30024659633636475
169,0,False,True,car,1.3798816204071045,0.65350341796875,0.1988542526960373,0.07076103240251541,1.0751893520355225,0.36641383171081543,0.20241287350654602,0.10555420070886612
169,1,False,True,horse,1.5040454864501953,0.779268741607666,0.1944202482700348,0.016730215400457382,1.1338045597076416,0.432653546333313,0.1831144094467163,0.02646728605031967
170,0,False,True,book,1.5806477069854736,0.8401801586151123,0.20486724376678467,0.024847853928804398,1.2496873140335083,0.5366092324256897,0.1935790628194809,0.04417724534869194
170,1,False,True,chair,1.6860949993133545,0.9373752474784851,0.20987537503242493,0.02512371726334095,1.4989898204803467,0.7782519459724426,0.19801318645477295,0.04897705093026161
170,2,False,True,apple,1.6880772113800049,0.971293568611145,0.18816199898719788,0.005446602124720812,1.5034027099609375,0.8056859970092773,0.17734795808792114,0.007956543006002903
171,0,False,True,bus,1.4190502166748047,0.717176079750061,0.183840811252594,0.2693607211112976,1.4389350414276123,0.7397677898406982,0.18943743407726288,0.3617529273033142
171,1,False,True,car,1.5362839698791504,0.8023250699043274,0.20093145966529846,0.06179510056972504,1.5886132717132568,0.8749279379844666,0.1920778900384903,0.10376953333616257
171,2,False,True,person,1.5941648483276367,0.8862571716308594,0.18250057101249695,0.004292521625757217,1.059868574142456,0.3666519522666931,0.17395132780075073,0.0040478515438735485
172,0,False,True,tv,1.5295419692993164,0.7653561234474182,0.22333097457885742,0.049765512347221375,1.3551442623138428,0.6009449362754822,0.23243385553359985,0.12359131127595901
172,1,False,True,sink,1.4928454160690308,0.7636014223098755,0.1982608437538147,0.025944234803318977,1.1950079202651978,0.48071110248565674,0.19610664248466492,0.05123046785593033
172,2,True,True,person,1.5645599365234375,0.8311792016029358,0.20055322349071503,0.020188065245747566,1.3863799571990967,0.6674299240112305,0.1973995417356491,0.049104005098342896
173,0,False,True,bench,1.5276751518249512,0.8025213479995728,0.19551827013492584,0.020777273923158646,1.3715554475784302,0.6539177894592285,0.19640226662158966,0.04887939617037773
173,1,False,True,person,1.474921464920044,0.7589921951293945,0.1886138916015625,0.01003330945968628,1.1107978820800781,0.4116012454032898,0.18059197068214417,0.01735839806497097
174,0,False,True,car,1.5115540027618408,0.7706220149993896,0.20613445341587067,0.058014411479234695,1.173047661781311,0.4624072313308716,0.1964692622423172,0.08216308802366257
174,1,False,True,bus,1.4731910228729248,0.7436178922653198,0.1982753574848175,0.04167631268501282,1.1956191062927246,0.4946190118789673,0.1851527988910675,0.05845947191119194
174,2,False,True,person,1.7076905965805054,0.967940628528595,0.2036084532737732,0.01901772990822792,1.542022943496704,0.835927426815033,0.18472713232040405,0.023732909932732582
175,0,False,True,dining table,1.3378243446350098,0.649330735206604,0.17683233320713043,0.2504867911338806,1.3694963455200195,0.6662178635597229,0.19864104688167572,0.38536375761032104
175,1,False,True,pizza,1.4548592567443848,0.7181211709976196,0.20461280643939972,0.053787242621183395,1.192500114440918,0.46209126710891724,0.21574538946151733,0.10612304508686066
175,2,False,True,cup,1.528682827949524,0.7832136154174805,0.20868422091007233,0.02786858007311821,1.1329162120819092,0.42600399255752563,0.1896248757839203,0.03946777433156967
176,0,False,True,dining table,1.3899073600769043,0.7033324241638184,0.1720498502254486,0.22572878003120422,1.5105645656585693,0.8257377743721008,0.17187321186065674,0.3107543885707855
176,1,False,True,person,1.408762812614441,0.6819460988044739,0.19794189929962158,0.08289740234613419,1.135263204574585,0.44668227434158325,0.18039478361606598,0.10255371034145355
176,2,False,True,cup,1.4959540367126465,0.7705035209655762,0.19485604763031006,0.018333887681365013,1.0703881978988647,0.3734601140022278,0.1798105239868164,0.022722167894244194
177,0,False,True,person,1.4740363359451294,0.7456190586090088,0.19787606596946716,0.04532395675778389,1.2246482372283936,0.5117737650871277,0.19647102057933807,0.07709717005491257
177,1,False,True,traffic light,1.612072229385376,0.8648328185081482,0.20993459224700928,0.033676888793706894,1.368315577507019,0.6399756669998169,0.20666013658046722,0.06928955018520355
177,2,True,True,fire hydrant,1.5438737869262695,0.8333059549331665,0.18452635407447815,0.005215664394199848,0.9759589433670044,0.28219175338745117,0.1748122274875641,0.004526367411017418
178,0,False,True,kite,1.5120973587036133,0.7585426568984985,0.21661065518856049,0.09481807798147202,1.4314537048339844,0.6524988412857056,0.2567904591560364,0.22468994557857513
178,1,False,True,person,1.7026361227035522,0.9757258892059326,0.19498473405838013,0.013164306059479713,1.6465481519699097,0.944842517375946,0.1806681752204895,0.017062988132238388
178,2,False,True,backpack,1.7338283061981201,0.9936026930809021,0.203925222158432,0.018827635794878006,1.6964640617370605,0.9734151363372803,0.19889025390148163,0.048808593302965164
179,0,False,True,person,1.3891264200210571,0.7074218392372131,0.17010261118412018,0.30730298161506653,1.486130952835083,0.8039225339889526,0.17269372940063477,0.41340577602386475
179,1,False,True,couch,1.648271918296814,0.8608083128929138,0.23852509260177612,0.058158792555332184,1.6174633502960205,0.8151780366897583,0.27002838253974915,0.18913085758686066
179,2,False,True,pizza,1.6199474334716797,0.8929954767227173,0.19502869248390198,0.014061996713280678,1.2920539379119873,0.5910520553588867,0.1812187135219574,0.02064209058880806
180,0,False,True,person,1.4044156074523926,0.6860730648040771,0.19318367540836334,0.1341979056596756,1.3355079889297485,0.63853919506073,0.18585538864135742,0.18995605409145355
180,1,False,True,chair,1.6149811744689941,0.8267339468002319,0.24042056500911713,0.08060629665851593,1.5533875226974487,0.7355719208717346,0.2868683636188507,0.23499511182308197
180,2,False,True,hot dog,1.7065396308898926,0.9641348123550415,0.20619671046733856,0.02370958775281906,1.6548779010772705,0.9296965599060059,0.20093877613544464,0.05288330093026161
181,0,False,True,person,1.382936716079712,0.6706452369689941,0.19008618593215942,0.16607314348220825,1.2382419109344482,0.5517838001251221,0.1831274777650833,0.22096680104732513
181,1,False,True,dining table,1.4561054706573486,0.6958130598068237,0.2246023714542389,0.13865159451961517,1.3457287549972534,0.5437310934066772,0.2884272336959839,0.3076806664466858
181,2,False,True,bowl,1.6522696018218994,0.8684521317481995,0.23592428863048553,0.06414852291345596,1.6147739887237549,0.7976714372634888,0.2837654948234558,0.2194531261920929
182,0,False,True,person,1.4668145179748535,0.7111179232597351,0.21857668459415436,0.06390555202960968,1.2102864980697632,0.46955645084381104,0.22616548836231232,0.12593993544578552
182,1,False,True,baseball glove,1.7271206378936768,0.9856019616127014,0.20530933141708374,0.022324495017528534,1.69474196434021,0.970249593257904,0.20014171302318573,0.05143554508686066
182,2,False,True,bench,1.7620558738708496,0.9942690134048462,0.22435331344604492,0.045439619570970535,1.757096290588379,0.9862914085388184,0.23963308334350586,0.1257666051387787
183,0,False,True,person,1.4746861457824707,0.7305610775947571,0.20927982032299042,0.037450339645147324,1.2275567054748535,0.49859970808029175,0.21107763051986694,0.08345215022563934
184,0,False,True,dining table,1.460239291191101,0.7955977320671082,0.15891946852207184,0.5646610856056213,1.60709810256958,0.9135032296180725,0.1793750375509262,0.6960132122039795
184,1,False,True,bowl,1.497201919555664,0.74994957447052,0.21206632256507874,0.12850500643253326,1.485111951828003,0.7507114410400391,0.2147655040025711,0.2196069359779358
184,2,False,True,sandwich,1.4501445293426514,0.7030819654464722,0.21204818785190582,0.06405249238014221,1.0591685771942139,0.3467569351196289,0.20418594777584076,0.08875488489866257
185,0,False,True,motorcycle,1.418203592300415,0.6847344636917114,0.20322881639003754,0.07767701894044876,1.0763510465621948,0.36617112159729004,0.20409198105335236,0.10865966975688934
186,0,False,True,person,1.3989639282226562,0.7176210880279541,0.169179767370224,0.266244113445282,1.4672677516937256,0.7802309989929199,0.1766132116317749,0.34992676973342896
186,1,False,True,tie,1.6775894165039062,0.9286050796508789,0.21020525693893433,0.031212789937853813,1.453228235244751,0.7291349172592163,0.20157985389232635,0.059528809040784836
187,0,False,True,cat,1.3025466203689575,0.5787557363510132,0.19780287146568298,0.04871814697980881,0.9552475214004517,0.26075977087020874,0.1914483904838562,0.06932861357927322
188,0,False,True,truck,1.4143397808074951,0.7232753038406372,0.17604097723960876,0.29863059520721436,1.555445909500122,0.850033700466156,0.19027724862098694,0.4278247058391571
188,1,False,True,person,1.57999587059021,0.8329617977142334,0.2090834677219391,0.046202998608350754,1.2138969898223877,0.507108211517334,0.18989895284175873,0.05921874940395355
188,2,False,True,car,1.7155096530914307,0.9709593057632446,0.20635119080543518,0.017286501824855804,1.5144219398498535,0.8097015023231506,0.18356145918369293,0.020131835713982582
189,0,False,True,bird,1.7162511348724365,0.9764143228530884,0.20336700975894928,0.015618093311786652,1.6137306690216064,0.9066311120986938,0.18538686633110046,0.02323242276906967
189,1,True,True,car,1.7456026077270508,0.9881532788276672,0.2173527479171753,0.03909672796726227,1.7258338928222656,0.9756060242652893,0.22214274108409882,0.09275878965854645
190,0,False,True,motorcycle,1.4544843435287476,0.7042001485824585,0.21512413024902344,0.08052157610654831,1.1840007305145264,0.44016140699386597,0.2332172989845276,0.1518212854862213
190,1,False,True,person,1.5880763530731201,0.8593604564666748,0.19613870978355408,0.021033845841884613,1.2082805633544922,0.5131781101226807,0.1767614185810089,0.02200927771627903
190,2,False,True,handbag,1.7096797227859497,0.998993992805481,0.18425150215625763,0.0037972095888108015,1.6964263916015625,1.0,0.17608200013637543,0.0055297850631177425
191,0,False,True,broccoli,1.403435230255127,0.6669168472290039,0.20745502412319183,0.10556232184171677,1.1677546501159668,0.4196547865867615,0.24308674037456512,0.19172362983226776
191,1,False,True,person,1.325638771057129,0.5991184711456299,0.19874924421310425,0.038207098841667175,0.9523302316665649,0.2567784786224365,0.18861816823482513,0.05299316346645355
192,0,False,True,person,1.2951793670654297,0.6450440883636475,0.15393894910812378,0.3934177756309509,1.3173606395721436,0.6585112810134888,0.16755680739879608,0.5234521627426147
192,1,False,True,pizza,1.6151020526885986,0.8436692357063293,0.22749879956245422,0.075282983481884,1.4727702140808105,0.7074207067489624,0.2405979037284851,0.1610107421875
193,0,False,True,chair,1.4721736907958984,0.7374918460845947,0.20308732986450195,0.09189247339963913,1.4111905097961426,0.6797440648078918,0.21285289525985718,0.16962403059005737
193,1,False,True,person,1.4657025337219238,0.7340360879898071,0.20007015764713287,0.0533764474093914,1.1686756610870361,0.4635031223297119,0.19135276973247528,0.07797851413488388
193,2,False,True,sports ball,1.6662085056304932,0.9555959701538086,0.18415477871894836,0.002962776692584157,1.25779390335083,0.5634573698043823,0.1744692623615265,0.0025146484840661287
194,0,False,True,vase,1.4011033773422241,0.6661192774772644,0.2054116427898407,0.09035990387201309,1.0692269802093506,0.35411977767944336,0.21238212287425995,0.12902000546455383
195,0,False,True,person,1.382918119430542,0.6855431795120239,0.18009346723556519,0.2136920541524887,1.3702099323272705,0.6880397796630859,0.17508921027183533,0.2842319905757904
195,1,False,True,couch,1.6489219665527344,0.8739017248153687,0.22877341508865356,0.06972462683916092,1.5218746662139893,0.7639250755310059,0.23241710662841797,0.14548799395561218
195,2,False,True,laptop,1.593130111694336,0.8756925463676453,0.18875299394130707,0.006827980279922485,1.0995941162109375,0.404219388961792,0.1761636584997177,0.007664000149816275
196,0,False,True,person,1.2589573860168457,0.6167387962341309,0.14961954951286316,0.361634761095047,1.26578950881958,0.6113207936286926,0.16685539484024048,0.48202401399612427
196,1,False,True,tie,1.5412962436676025,0.7858142852783203,0.2163974493741989,0.04261385276913643,1.3780698776245117,0.6341551542282104,0.2218392789363861,0.10566800087690353
197,0,False,True,zebra,1.5094921588897705,0.758315920829773,0.21359744668006897,0.04248631373047829,1.2331781387329102,0.5060129165649414,0.20936086773872375,0.08372314274311066
198,0,False,True,fire hydrant,1.3952335119247437,0.6983728408813477,0.17836540937423706,0.16819576919078827,1.527888298034668,0.8355720043182373,0.1767251193523407,0.2433519959449768
199,0,False,True,bear,1.2954332828521729,0.5875730514526367,0.18637226521968842,0.061697736382484436,1.0676075220108032,0.3812241554260254,0.17937226593494415,0.0843188464641571
200,0,False,True,person,1.3860313892364502,0.6841484904289246,0.18175365030765533,0.1356174498796463,1.3783764839172363,0.6898443698883057,0.1766912341117859,0.18849121034145355
200,1,False,True,bowl,1.3048057556152344,0.5903470516204834,0.18990610539913177,0.029688455164432526,0.9493897557258606,0.25615471601486206,0.1831919103860855,0.039094239473342896
200,2,False,True,tie,1.6427216529846191,0.8950272798538208,0.2097533941268921,0.03204865753650665,1.4180290699005127,0.6858421564102173,0.2094734162092209,0.07334960997104645
201,0,False,True,teddy bear,1.5122058391571045,0.7917906641960144,0.1911095678806305,0.02112424187362194,1.1215360164642334,0.4287428855895996,0.1756228506565094,0.022864000871777534
201,1,False,True,chair,1.6037360429763794,0.8514302968978882,0.21332786977291107,0.036751266568899155,1.4421194791793823,0.6963414549827576,0.2219437211751938,0.10049600154161453
201,2,True,True,umbrella,1.6720448732376099,0.9342955350875854,0.2024794965982437,0.03023160621523857,1.705463171005249,0.9869880080223083,0.19494405388832092,0.05946800112724304
202,0,False,True,boat,1.4955921173095703,0.7665548920631409,0.19827578961849213,0.1318085938692093,1.620368242263794,0.9113413095474243,0.1885087788105011,0.2001635730266571
202,1,False,True,person,1.6646714210510254,0.9500827789306641,0.1867201179265976,0.00457576010376215,1.262442708015442,0.5670574903488159,0.17551454901695251,0.0048413085751235485
202,2,True,True,handbag,1.7314965724945068,0.995193362236023,0.20074734091758728,0.01245382335036993,1.6627261638641357,0.9604930281639099,0.18108440935611725,0.014838866889476776
203,0,False,True,person,1.3886325359344482,0.693392813205719,0.17955541610717773,0.2573413848876953,1.4642431735992432,0.7597663402557373,0.1933128833770752,0.3787040114402771
203,1,False,True,hot dog,1.5066051483154297,0.7671313285827637,0.20496225357055664,0.030741827562451363,1.220217227935791,0.4985780119895935,0.20343565940856934,0.06731999665498734
204,0,False,True,person,1.3369100093841553,0.6610310673713684,0.16816459596157074,0.2836674451828003,1.3206558227539062,0.6456160545349121,0.17550112307071686,0.37131592631340027
204,1,False,True,tie,1.7128989696502686,0.9469941854476929,0.22338195145130157,0.047060683369636536,1.678067922592163,0.9004945755004883,0.24659942090511322,0.14091552793979645
204,2,False,True,wine glass,1.6480247974395752,0.927828848361969,0.19068309664726257,0.008223996497690678,1.3900573253631592,0.690770149230957,0.178965225815773,0.011474609375
205,0,False,True,chair,1.5795271396636963,0.8423938751220703,0.2021906077861786,0.024413984268903732,1.1697556972503662,0.47051793336868286,0.1810877025127411,0.02677999995648861
205,1,False,True,vase,1.7035033702850342,0.9233298301696777,0.2329067438840866,0.05336076393723488,1.695230484008789,0.8899346590042114,0.27089446783065796,0.18797199428081512
206,0,False,True,sandwich,1.4170680046081543,0.7177135944366455,0.18205705285072327,0.2860388457775116,1.474867820739746,0.7717887759208679,0.19197064638137817,0.3990747034549713
206,1,False,True,keyboard,1.4307101964950562,0.7112135887145996,0.1913544237613678,0.021319620311260223,0.9838023781776428,0.2919079065322876,0.17687316238880157,0.022158203646540642
206,2,False,True,mouse,1.541527271270752,0.7803223133087158,0.2220260500907898,0.051945533603429794,1.4427493810653687,0.6777646541595459,0.24013294279575348,0.1363256871700287
207,0,False,True,person,1.3096959590911865,0.6372990608215332,0.16565567255020142,0.23364198207855225,1.2491812705993652,0.5781071186065674,0.17313224077224731,0.2952905297279358
207,1,False,True,tie,1.5161147117614746,0.7829453349113464,0.20139966905117035,0.029567444697022438,1.3591938018798828,0.62764573097229,0.20995782315731049,0.07666748017072678
208,0,False,True,person,1.543684959411621,0.8050503730773926,0.203925222158432,0.02826622873544693,1.195752501487732,0.4846220016479492,0.1929304301738739,0.046855468302965164
208,1,False,True,car,1.6111429929733276,0.8986204266548157,0.185605987906456,0.0052100541070103645,1.1125736236572266,0.4177842140197754,0.17528307437896729,0.00494384765625
208,2,False,True,handbag,1.6745424270629883,0.9500938057899475,0.19382110238075256,0.012920757755637169,1.5992708206176758,0.8905304074287415,0.18686500191688538,0.026931151747703552
209,0,False,True,person,1.5260834693908691,0.7872451543807983,0.2043573409318924,0.03708513081073761,1.2432503700256348,0.5261396169662476,0.19901138544082642,0.06793700903654099
209,1,False,True,surfboard,1.640730381011963,0.8858017325401306,0.21511295437812805,0.03717968985438347,1.53836989402771,0.7862581610679626,0.22606390714645386,0.10688965022563934
210,0,False,True,elephant,1.4214190244674683,0.6717081069946289,0.21542587876319885,0.07594859600067139,1.1591479778289795,0.4259774684906006,0.22345514595508575,0.1375732421875
210,1,False,True,person,1.5544395446777344,0.8192036151885986,0.2009238302707672,0.03739147633314133,1.3226368427276611,0.6202524304389954,0.18398454785346985,0.05326659977436066
211,0,False,True,bed,1.2596967220306396,0.5436047315597534,0.19689565896987915,0.09653587639331818,0.9404934048652649,0.2479177713394165,0.2064540535211563,0.12811768054962158
211,1,False,True,dog,1.4417431354522705,0.7011626958847046,0.20687660574913025,0.04037338122725487,1.0547568798065186,0.3464619517326355,0.19587333500385284,0.05923095718026161
211,2,False,True,handbag,1.631425142288208,0.8514144420623779,0.2343490570783615,0.0800437182188034,1.5834851264953613,0.7515707015991211,0.29892706871032715,0.25700196623802185
212,0,False,True,person,1.3578274250030518,0.6461488008499146,0.18975526094436646,0.12018203735351562,1.2196828126907349,0.5248441696166992,0.18795901536941528,0.16876955330371857
212,1,False,True,laptop,1.4577951431274414,0.7114439010620117,0.21247199177742004,0.0712011530995369,1.3717269897460938,0.6125226020812988,0.23884974420070648,0.1689799278974533
212,2,False,True,tie,1.6796190738677979,0.9153823852539062,0.2218608409166336,0.046475108712911606,1.5829932689666748,0.8132495880126953,0.24122722446918488,0.13327611982822418
213,0,False,True,airplane,1.5255016088485718,0.8020249605178833,0.19354812800884247,0.019666887819767,1.1642677783966064,0.4567227363586426,0.1893477588891983,0.03677978366613388
214,0,False,True,person,1.4769583940505981,0.759255588054657,0.19088152050971985,0.1418418437242508,1.5564532279968262,0.8559998273849487,0.18241751194000244,0.19928954541683197
214,1,False,True,skateboard,1.6149077415466309,0.8712457418441772,0.2065407782793045,0.05195911228656769,1.6319469213485718,0.9154609441757202,0.193872332572937,0.08650390803813934
214,2,False,True,bench,1.666343092918396,0.9290077090263367,0.20220275223255157,0.017743181437253952,1.472822904586792,0.760744571685791,0.19034744799137115,0.03392333909869194
215,0,False,True,sheep,1.233404278755188,0.5419982671737671,0.17913782596588135,0.11859368532896042,0.9426978230476379,0.2842339873313904,0.1726224273443222,0.13253173232078552
216,0,False,True,cell phone,1.39186692237854,0.723420262336731,0.16192008554935455,0.3818225562572479,1.5294723510742188,0.8449769020080566,0.17390140891075134,0.5029076933860779
217,0,False,True,refrigerator,1.490579605102539,0.7538220286369324,0.2050449699163437,0.1373063027858734,1.4962033033370972,0.7692756652832031,0.2077593058347702,0.21864257752895355
217,1,False,True,person,1.4092271327972412,0.6988900899887085,0.18589723110198975,0.08133333176374435,1.329421043395996,0.6412098407745361,0.17435815930366516,0.10894775390625
217,2,False,True,bottle,1.6352633237838745,0.9170681238174438,0.18942669034004211,0.007808399852365255,1.4644222259521484,0.7606004476547241,0.18290486931800842,0.019050292670726776
218,0,False,True,bus,1.5333538055419922,0.7882890701293945,0.20887590944766998,0.03550153598189354,1.328131914138794,0.5953606963157654,0.21212898194789886,0.08609618991613388
218,1,False,True,car,1.693567156791687,0.9543222188949585,0.20352241396903992,0.01899881288409233,1.6087040901184082,0.8858879804611206,0.1991320252418518,0.049809571355581284
219,0,False,True,cat,1.3918070793151855,0.6700341701507568,0.19487428665161133,0.08607996255159378,1.0527622699737549,0.3689296245574951,0.17950710654258728,0.09560000151395798
219,1,False,True,dog,1.4798269271850586,0.7329471111297607,0.21087288856506348,0.05624750256538391,1.1086478233337402,0.39579951763153076,0.20090100169181824,0.08186399936676025
219,2,False,True,potted plant,1.4184231758117676,0.6845953464508057,0.20211076736450195,0.037062350660562515,1.0411462783813477,0.33817601203918457,0.19087456166744232,0.05437599867582321
220,0,False,True,person,1.4049460887908936,0.7190170884132385,0.17201614379882812,0.2579355537891388,1.5074166059494019,0.8186780214309692,0.17618641257286072,0.3471386730670929
220,1,False,True,sports ball,1.4309759140014648,0.69844651222229,0.20083299279212952,0.025288298726081848,1.067610263824463,0.3626699447631836,0.18970149755477905,0.04181152209639549
221,0,False,True,giraffe,1.5402261018753052,0.8059977293014526,0.20045718550682068,0.031835731118917465,1.173691987991333,0.47167694568634033,0.185087189078331,0.04373199865221977
222,0,False,True,suitcase,1.3987829685211182,0.6702427864074707,0.2020953893661499,0.097847118973732,1.346934199333191,0.5817175507545471,0.24818946421146393,0.21635642647743225
222,1,False,True,handbag,1.3045010566711426,0.5857945680618286,0.19376225769519806,0.03439908102154732,1.0470762252807617,0.33790159225463867,0.1979166716337204,0.06464394181966782
223,0,False,True,person,1.3497819900512695,0.6415697336196899,0.1863454282283783,0.10553019493818283,1.143903136253357,0.4645320177078247,0.17467451095581055,0.13154785335063934
223,1,False,True,backpack,1.5918519496917725,0.8359622955322266,0.21696804463863373,0.042282506823539734,1.4741973876953125,0.7180031538009644,0.2309589833021164,0.11559570580720901
223,2,False,True,horse,1.605970859527588,0.850326418876648,0.2152976393699646,0.03191421553492546,1.3787636756896973,0.6497051119804382,0.20713691413402557,0.06938964873552322
224,0,False,True,horse,1.4330912828445435,0.6951746940612793,0.20615625381469727,0.08051101863384247,1.1283514499664307,0.4080657958984375,0.21230018138885498,0.1264306604862213
224,1,False,True,person,1.531382441520691,0.8016863465309143,0.19739124178886414,0.03911161050200462,1.3839125633239746,0.6851258277893066,0.180252805352211,0.05424804612994194
225,0,False,True,bird,1.658640742301941,0.9254266023635864,0.19960659742355347,0.01626383699476719,1.506751298904419,0.7929120063781738,0.1917448192834854,0.03626953065395355
226,0,False,True,car,1.4218292236328125,0.7422213554382324,0.1686224490404129,0.37501996755599976,1.6224870681762695,0.9151442646980286,0.18962301313877106,0.5275880098342896
226,1,False,True,cat,1.4487361907958984,0.721886157989502,0.19618523120880127,0.015890182927250862,1.0400667190551758,0.3404765725135803,0.18306389451026917,0.025547999888658524
227,0,False,True,person,1.4609720706939697,0.7470552921295166,0.1871502697467804,0.014683219604194164,1.0365053415298462,0.3412048816680908,0.1783541738986969,0.019331054762005806
227,1,False,True,snowboard,1.6784813404083252,0.9478990435600281,0.1982010006904602,0.01899670995771885,1.5658445358276367,0.8431005477905273,0.1993304193019867,0.05061279237270355
228,0,False,True,toilet,1.5073473453521729,0.7656461596488953,0.2068246454000473,0.028085200116038322,1.2712897062301636,0.5504672527313232,0.20114775002002716,0.060395509004592896
229,0,False,True,kite,1.6658111810684204,0.9119463562965393,0.21436144411563873,0.03197897598147392,1.6249945163726807,0.8732849955558777,0.22444678843021393,0.09883300960063934
230,0,False,True,broccoli,1.588846206665039,0.8198208212852478,0.22523239254951477,0.058886803686618805,1.3551592826843262,0.6037428379058838,0.2301977574825287,0.1274389624595642
230,1,False,True,carrot,1.5063674449920654,0.7513493895530701,0.21637417376041412,0.04221230372786522,1.2536985874176025,0.5196189880371094,0.2156183272600174,0.09295166283845901
231,0,False,True,person,1.363051176071167,0.6686533689498901,0.17935356497764587,0.2277607023715973,1.3433324098587036,0.6568753719329834,0.18164043128490448,0.3107617199420929
231,1,False,True,couch,1.6928904056549072,0.8984242677688599,0.2439872920513153,0.08649013191461563,1.693914532661438,0.8430448770523071,0.31229305267333984,0.2831445336341858
231,2,False,True,remote,1.6965434551239014,0.9500418305397034,0.2083064615726471,0.024778682738542557,1.579761266708374,0.853904664516449,0.20202505588531494,0.05784912034869194
232,0,False,True,cow,1.5047022104263306,0.7746787667274475,0.198035329580307,0.024774890393018723,1.099015712738037,0.3960443139076233,0.18650245666503906,0.03666503727436066
232,1,False,True,sheep,1.7323989868164062,0.9873489737510681,0.2074960321187973,0.023687833920121193,1.6959364414215088,0.9645805954933167,0.20605593919754028,0.06302978843450546
